Health Status,Name,IP,OS,Protection,Last user,Last active,Group,Tamper protection
Healthy,GJPC-0170,10.30.4.178;,Windows 10 Enterprise,Intercept X Advanced,e102169,"Jun 1, 2023 8:46 AM",,On
Healthy,GJWS-1129,10.20.4.132;,Windows 10 Enterprise,Intercept X Advanced,e011753,"Jun 1, 2023 8:46 AM",,On
Healthy,GJLT-0828,10.35.4.179;,Windows 10 Enterprise,Intercept X Advanced,e104189,"Jun 1, 2023 8:45 AM",,On
Healthy,GJLT-4054,10.54.4.138;10.54.5.101;,Windows 10 Enterprise,Intercept X Advanced,e101419,"Jun 1, 2023 8:45 AM",,On
Healthy,GJPC-0096,10.55.4.66;10.55.5.123;,Windows 10 Enterprise,Intercept X Advanced,e005502,"Jun 1, 2023 8:45 AM",,On
Healthy,GJPC-0335,10.55.5.129;,Windows 10 Enterprise,Intercept X Advanced,e008460,"Jun 1, 2023 8:45 AM",,On
Healthy,GJWS-0573,10.55.4.178;,Windows 10 Enterprise,Intercept X Advanced,e023262,"Jun 1, 2023 8:45 AM",,On
Healthy,GJDC01VPC006,192.168.39.117;,Windows 10 Enterprise,Intercept X Advanced,rimini,"Jun 1, 2023 8:44 AM",,On
Healthy,GJLT-0869,10.29.4.100;,Windows 10 Enterprise,Intercept X Advanced,e104140,"Jun 1, 2023 8:44 AM",,On
Healthy,GJLT-1413,10.55.4.167;10.55.5.175;,Windows 10 Enterprise,Intercept X Advanced,e007957,"Jun 1, 2023 8:44 AM",,On
Healthy,GJPC-0079,10.54.4.100;10.24.82.82;,Windows 10 Enterprise,Intercept X Advanced,e008412,"Jun 1, 2023 8:44 AM",,On
Healthy,GJPC-0394,10.30.4.105;,Windows 10 Enterprise,Intercept X Advanced,e104239,"Jun 1, 2023 8:44 AM",,On
Healthy,GJPC-0439,10.54.4.207;10.54.5.182;,Windows 10 Enterprise,Intercept X Advanced,e104314,"Jun 1, 2023 8:44 AM",,On
Healthy,GJWS-0379,192.168.58.180;,Windows 10 Enterprise,Intercept X Advanced,e101269,"Jun 1, 2023 8:44 AM",,On
Healthy,GJLT-1620,10.55.5.187;10.14.53.18;,Windows 10 Enterprise,Intercept X Advanced,e102418,"Jun 1, 2023 8:43 AM",,On
Healthy,GJWS-0841,10.27.4.180;,Windows 10 Enterprise,Intercept X Advanced,e001660,"Jun 1, 2023 8:43 AM",,On
Healthy,P617GJAE,192.168.39.100;,Windows 7 Enterprise Service Pack 1,Intercept X Advanced,e101015,"Jun 1, 2023 8:43 AM",,On
Healthy,GJLT-0463,10.36.4.186;,Windows 10 Enterprise,Intercept X Advanced,e020124,"Jun 1, 2023 8:42 AM",,On
Healthy,GJLT-1028,10.43.4.187;,Windows 10 Enterprise,Intercept X Advanced,e100293,"Jun 1, 2023 8:42 AM",,On
Healthy,GJLT-1441,10.58.5.170;,Windows 10 Enterprise,Intercept X Advanced,e103844,"Jun 1, 2023 8:42 AM",,On
Healthy,GJLT-1641,10.64.4.191;10.64.5.114;192.168.86.1;192.168.238.1;,Windows 10 Enterprise,Intercept X Advanced,e006085,"Jun 1, 2023 8:42 AM",,On
Healthy,GJWS-0976,10.31.4.124;,Windows 10 Enterprise,Intercept X Advanced,c900125,"Jun 1, 2023 8:42 AM",,On
Healthy,GJWS-1072,10.25.4.111;,Windows 10 Enterprise,Intercept X Advanced,e017469,"Jun 1, 2023 8:42 AM",,On
Healthy,GJWS-1588,10.63.5.153;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:42 AM",,On
Healthy,GJLT-0437,10.59.5.177;,Windows 10 Enterprise,Intercept X Advanced,e007644,"Jun 1, 2023 8:41 AM",,On
Healthy,GJLT-0637,10.16.5.104;,Windows 10 Enterprise,Intercept X Advanced,e006828,"Jun 1, 2023 8:41 AM",,On
Healthy,GJWS-0439,10.55.4.90;,Windows 10 Enterprise,Intercept X Advanced,e006255,"Jun 1, 2023 8:41 AM",,On
Healthy,GJWS-0861,10.29.4.201;,Windows 10 Enterprise,Intercept X Advanced,e023943,"Jun 1, 2023 8:41 AM",,On
Healthy,GJWS-1010,10.43.4.107;,Windows 10 Enterprise,Intercept X Advanced,e104236,"Jun 1, 2023 8:41 AM",,On
Healthy,GJLT-0625,10.54.5.217;,Windows 10 Enterprise,Intercept X Advanced,e104035,"Jun 1, 2023 8:40 AM",,On
Healthy,GJLT-0882,10.36.4.174;10.36.5.176;,Windows 10 Enterprise,Intercept X Advanced,e103295,"Jun 1, 2023 8:40 AM",,On
Healthy,GJLT-1637,10.54.5.171;192.168.2.1;192.168.126.1;,Windows 10 Enterprise,Intercept X Advanced,e103785,"Jun 1, 2023 8:40 AM",,On
Healthy,GJWS-0729,10.64.5.109;,Windows 10 Enterprise,Intercept X Advanced,e007765,"Jun 1, 2023 8:40 AM",,On
Healthy,GJWS-0799,10.64.4.108;,Windows 10 Enterprise,Intercept X Advanced,e104105,"Jun 1, 2023 8:40 AM",,On
Healthy,GJWS-4038,10.60.5.110;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:40 AM",,On
Healthy,GJLT-0303,10.29.4.119;,Windows 10 Enterprise,Intercept X Advanced,e104081,"Jun 1, 2023 8:39 AM",Laptop,On
Healthy,GJLT-0346,10.67.4.100;,Windows 10 Enterprise,Intercept X Advanced,e104243,"Jun 1, 2023 8:39 AM",,On
Healthy,GJLT-0348,10.54.4.142;192.168.0.10;10.243.8.31;,Windows 10 Enterprise,Intercept X Advanced,e103100,"Jun 1, 2023 8:39 AM",,On
Healthy,GJWS-0588,10.55.4.54;,Windows 10 Enterprise,Intercept X Advanced,e023847,"Jun 1, 2023 8:39 AM",,On
Healthy,GJWS-0742,10.63.4.106;,Windows 10 Enterprise,Intercept X Advanced,e103920,"Jun 1, 2023 8:39 AM",,On
Healthy,GJWS-0759,10.49.4.110;,Windows 10 Enterprise,Intercept X Advanced,e100272,"Jun 1, 2023 8:39 AM",,On
Healthy,GJWS-0984,10.33.4.122;,Windows 10 Enterprise,Intercept X Advanced,e104114,"Jun 1, 2023 8:39 AM",,On
Healthy,GJLT-1685,10.29.4.106;,Windows 10 Enterprise,Intercept X Advanced,e104064,"Jun 1, 2023 8:38 AM",,On
Healthy,GJPC-0165,10.18.5.101;,Windows 10 Enterprise,Intercept X Advanced,e104156,"Jun 1, 2023 8:38 AM",,On
Healthy,GJPC-0372,10.55.5.108;10.71.168.162;,Windows 10 Enterprise,Intercept X Advanced,e103315,"Jun 1, 2023 8:38 AM",,On
Healthy,GJWS-0740,192.168.38.127;,Windows 10 Enterprise,Intercept X Advanced,e006232,"Jun 1, 2023 8:38 AM",,On
Healthy,GJWS-0819,10.30.4.108;,Windows 10 Enterprise,Intercept X Advanced,e104148,"Jun 1, 2023 8:38 AM",,On
Healthy,GJWS-0822,10.30.4.104;,Windows 10 Enterprise,Intercept X Advanced,e103899,"Jun 1, 2023 8:38 AM",,On
Healthy,gjdc01vpc002,192.168.39.182;,Windows 10 Enterprise,Intercept X Advanced,e101962,"Jun 1, 2023 8:37 AM",,On
Healthy,GJPC-0148,10.54.5.124;10.124.93.131;,Windows 10 Enterprise,Intercept X Advanced,e008188,"Jun 1, 2023 8:37 AM",,On
Healthy,GJWS-0817,10.30.4.180;,Windows 10 Enterprise,Intercept X Advanced,e000272,"Jun 1, 2023 8:37 AM",,On
Healthy,GJWS-0824,10.64.5.195;,Windows 10 Enterprise,Intercept X Advanced,e103309,"Jun 1, 2023 8:37 AM",,On
Healthy,GJWS-1014,10.43.4.197;,Windows 10 Enterprise,Intercept X Advanced,E103831,"Jun 1, 2023 8:37 AM",,On
Healthy,GJLT-0529,10.54.4.205;10.54.5.118;,Windows 10 Enterprise,Intercept X Advanced,c900305,"Jun 1, 2023 8:36 AM",,On
Healthy,GJLT-0802,10.56.5.189;,Windows 10 Enterprise,Intercept X Advanced,e006309,"Jun 1, 2023 8:36 AM",,On
Healthy,GJLT-0891,10.64.4.194;,Windows 10 Enterprise,Intercept X Advanced,e009322,"Jun 1, 2023 8:36 AM",,On
Healthy,GJLT-1692,10.47.4.107;10.47.5.102;,Windows 10 Enterprise,Intercept X Advanced,e104267,"Jun 1, 2023 8:36 AM",,On
Healthy,GJLT-1694,10.18.5.177;,Windows 10 Enterprise,Intercept X Advanced,e100946,"Jun 1, 2023 8:36 AM",,On
Healthy,GJPC-0286,10.38.4.102;10.38.5.175;,Windows 10 Enterprise,Intercept X Advanced,e008975,"Jun 1, 2023 8:36 AM",,On
Healthy,GJWS-0792,10.56.4.107;,Windows 10 Enterprise,Intercept X Advanced,e019995,"Jun 1, 2023 8:36 AM",,On
Healthy,GJWS-0815,10.30.4.101;,Windows 10 Enterprise,Intercept X Advanced,e020666,"Jun 1, 2023 8:36 AM",,On
Healthy,GJWS-0823,10.30.4.181;,Windows 10 Enterprise,Intercept X Advanced,e020721,"Jun 1, 2023 8:36 AM",,On
Healthy,GJWS-0896,10.42.4.185;,Windows 10 Enterprise,Intercept X Advanced,e103289,"Jun 1, 2023 8:36 AM",,On
Healthy,GJWS-0952,10.33.4.114;,Windows 10 Enterprise,Intercept X Advanced,e103145,"Jun 1, 2023 8:36 AM",,On
Healthy,GJWS-1141,10.20.4.142;,Windows 10 Enterprise,Intercept X Advanced,e100708,"Jun 1, 2023 8:36 AM",,On
Healthy,GJWS-1542,172.24.66.97;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:36 AM",,On
Healthy,GJWS-4016,10.55.4.73;,Windows 10 Enterprise,Intercept X Advanced,c900008,"Jun 1, 2023 8:36 AM",,On
Healthy,GJLT-0940,10.34.4.110;10.34.5.185;,Windows 10 Enterprise,Intercept X Advanced,e008711,"Jun 1, 2023 8:35 AM",,On
Healthy,GJLT-1031,10.39.4.179;,Windows 10 Enterprise,Intercept X Advanced,e102505,"Jun 1, 2023 8:35 AM",,On
Healthy,GJLT-1428,10.49.5.177;,Windows 10 Enterprise,Intercept X Advanced,e100534,"Jun 1, 2023 8:35 AM",,On
Healthy,GJWS-0527,10.64.4.119;,Windows 10 Enterprise,Intercept X Advanced,e002706,"Jun 1, 2023 8:35 AM",,On
Healthy,GJWS-0542,10.30.4.106;,Windows 10 Enterprise,Intercept X Advanced,e103827,"Jun 1, 2023 8:35 AM",,On
Healthy,GJWS-0595,10.55.4.191;,Windows 10 Enterprise,Intercept X Advanced,e100038,"Jun 1, 2023 8:35 AM",,On
Healthy,GJWS-0601,10.55.4.145;,Windows 10 Enterprise,Intercept X Advanced,e102306,"Jun 1, 2023 8:35 AM",,On
Healthy,GJWS-0725,10.67.4.175;,Windows 10 Enterprise,Intercept X Advanced,e101612,"Jun 1, 2023 8:35 AM",,On
Healthy,GJWS-0919,10.18.4.101;,Windows 10 Enterprise,Intercept X Advanced,e103113,"Jun 1, 2023 8:35 AM",,On
Healthy,GJWS-0936,10.34.4.105;,Windows 10 Enterprise,Intercept X Advanced,e104092,"Jun 1, 2023 8:35 AM",,On
Healthy,GJWS-1592,172.24.36.63;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:35 AM",,On
Healthy,GJWS-1669,10.51.5.102;,Windows 10 Enterprise,Intercept X Advanced,e017837,"Jun 1, 2023 8:35 AM",,On
Healthy,GJDC01TVW003,192.168.39.109;,Windows 10 Enterprise,Intercept X Advanced,lisec,"Jun 1, 2023 8:34 AM",,On
Healthy,GJEF15PCV002,10.11.29.191;,Windows 7 Enterprise Service Pack 1,Intercept X Advanced,Operator,"Jun 1, 2023 8:34 AM",,On
Healthy,GJLT-0420,10.55.5.104;,Windows 10 Enterprise,Intercept X Advanced,e101468,"Jun 1, 2023 8:34 AM",,On
Healthy,GJLT-0776,10.34.4.177;,Windows 10 Enterprise,Intercept X Advanced,e018064,"Jun 1, 2023 8:34 AM",,On
Healthy,GJLT-0994,10.36.4.173;,Windows 10 Enterprise,Intercept X Advanced,e104234,"Jun 1, 2023 8:34 AM",,On
Healthy,GJLT-1405,10.55.4.159;,Windows 10 Enterprise,Intercept X Advanced,e104055,"Jun 1, 2023 8:34 AM",,On
Healthy,GJLT-1529,10.48.4.177;,Windows 10 Enterprise,Intercept X Advanced,e102750,"Jun 1, 2023 8:34 AM",,On
Healthy,GJPC-0077,10.63.4.105;10.63.5.178;,Windows 10 Enterprise,Intercept X Advanced,e008336,"Jun 1, 2023 8:34 AM",,On
Healthy,GJPC-0198,10.55.4.148;,Windows 10 Enterprise,Endpoint Protection,e003057,"Jun 1, 2023 8:34 AM",,On
Healthy,GJPC-0212,10.0.0.123;,Windows 10 Enterprise,Intercept X Advanced,e102808,"Jun 1, 2023 8:34 AM",,On
Healthy,GJPC-0308,10.49.5.101;,Windows 10 Enterprise,Intercept X Advanced,e104062,"Jun 1, 2023 8:34 AM",,On
Healthy,GJPC-0365,10.54.4.198;10.54.5.175;,Windows 10 Enterprise,Intercept X Advanced,e018515,"Jun 1, 2023 8:34 AM",,On
Healthy,GJPC-0415,10.34.4.181;10.34.5.179;,Windows 10 Enterprise,Intercept X Advanced,e102872,"Jun 1, 2023 8:34 AM",,On
Healthy,GJWS-0576,10.55.4.181;,Windows 10 Enterprise,Intercept X Advanced,e101015,"Jun 1, 2023 8:34 AM",,On
Healthy,GJWS-0889,172.24.66.91;192.168.23.1;192.168.166.1;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:34 AM",,On
Healthy,GJWS-0898,10.42.4.110;,Windows 10 Enterprise,Intercept X Advanced,e101378,"Jun 1, 2023 8:34 AM",,On
Healthy,GJWS-0937,10.34.4.113;,Windows 10 Enterprise,Intercept X Advanced,e017412,"Jun 1, 2023 8:34 AM",,On
Healthy,GJWS-1089,10.64.4.172;,Windows 10 Enterprise,Intercept X Advanced,e103061,"Jun 1, 2023 8:34 AM",,On
Healthy,GJWS-1182,10.33.37.12;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:34 AM",,On
Healthy,GJWS-4060,10.33.4.107;,Windows 10 Enterprise,Intercept X Advanced,e104122,"Jun 1, 2023 8:34 AM",,On
Healthy,GJDC01DMS003,192.168.7.99;,Windows 10 Enterprise,Intercept X Advanced,svc_presezzi,"Jun 1, 2023 8:33 AM",,On
Healthy,GJDC01EWS-EElec,10.11.29.101;,Windows 10 Enterprise,Intercept X Advanced,ad-e102547,"Jun 1, 2023 8:33 AM",,On
Healthy,GJDC01EWS-JohnL,10.11.29.109;,Windows 10 Enterprise,Intercept X Advanced,e102547,"Jun 1, 2023 8:33 AM",,On
Healthy,GJLT-0926,10.18.4.104;,Windows 10 Enterprise,Intercept X Advanced,e101099,"Jun 1, 2023 8:33 AM",,On
Healthy,GJPC-0425,10.54.4.216;,Windows 10 Enterprise,Intercept X Advanced,ad-e101622,"Jun 1, 2023 8:33 AM",,On
Healthy,GJPC-0457,10.27.4.184;10.27.5.101;,Windows 10 Enterprise,Intercept X Advanced,e104272,"Jun 1, 2023 8:33 AM",,On
Healthy,GJWS-0732,10.68.4.102;,Windows 10 Enterprise,Intercept X Advanced,e001571,"Jun 1, 2023 8:33 AM",,On
Healthy,GJWS-1508,10.64.34.102;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:33 AM",,On
Healthy,GJWS-1673,10.51.5.109;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:33 AM",,On
Healthy,GJWS-1680,10.51.5.112;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:33 AM",,On
Healthy,GJDC01EWS-SamM,10.11.29.106;,Windows 10 Enterprise,Intercept X Advanced,e103914,"Jun 1, 2023 8:32 AM",,On
Healthy,GJLT-0959,10.33.4.112;,Windows 10 Enterprise,Intercept X Advanced,e102178,"Jun 1, 2023 8:32 AM",,On
Healthy,GJLT-1025,10.43.4.116;,Windows 10 Enterprise,Intercept X Advanced,e017568,"Jun 1, 2023 8:32 AM",,On
Healthy,GJLT-1152,10.41.4.179;10.41.5.177;,Windows 10 Enterprise,Intercept X Advanced,e101660,"Jun 1, 2023 8:32 AM",,On
Healthy,GJLT-1532,192.168.0.21;10.243.8.240;2001:8003:1637:5100:5582:a880:f1fb:3233;2001:8003:1637:5100:74f4:2587:a4e:97a5;2001:8003:1637:5100:7cdf:275e:2009:9b9d,Windows 10 Enterprise,Intercept X Advanced,e007851,"Jun 1, 2023 8:32 AM",,On
Healthy,GJPC-0069,10.11.29.189;192.168.39.194;,Windows 10 Enterprise,Intercept X Advanced,ad-e103978,"Jun 1, 2023 8:32 AM",,On
Healthy,GJPC-0070,192.168.39.185;,Windows 10 Enterprise,Intercept X Advanced,ad-e103978,"Jun 1, 2023 8:32 AM",,On
Healthy,GJTA-1223,192.168.8.143;10.243.9.60;,Windows 10 Enterprise,Intercept X Advanced,e102878,"Jun 1, 2023 8:32 AM",,On
Healthy,GJWS-0450,10.55.4.187;,Windows 10 Enterprise,Intercept X Advanced,e016929,"Jun 1, 2023 8:32 AM",,On
Healthy,GJWS-0831,10.27.4.188;,Windows 10 Enterprise,Intercept X Advanced,e000202,"Jun 1, 2023 8:32 AM",,On
Healthy,GJWS-0927,10.46.4.175;,Windows 10 Enterprise,Intercept X Advanced,e006004,"Jun 1, 2023 8:32 AM",,On
Healthy,GJWS-0975,10.31.4.119;,Windows 10 Enterprise,Intercept X Advanced,e101324,"Jun 1, 2023 8:32 AM",,On
Healthy,GJWS-1080,10.55.4.190;,Windows 10 Enterprise,Intercept X Advanced,e103710,"Jun 1, 2023 8:32 AM",,On
Healthy,GJWS-1568,10.33.37.15;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:32 AM",,On
Healthy,GJWS-4014,10.55.4.166;,Windows 10 Enterprise,Intercept X Advanced,e016566,"Jun 1, 2023 8:32 AM",,On
Healthy,p612gjs40,172.24.250.100;,Windows 10 Pro,Intercept X Advanced,e103893,"Jun 1, 2023 8:32 AM",,On
Healthy,p617gja252,10.54.4.63;192.168.153.1;192.168.73.1;172.21.96.1;,Windows 10 Enterprise,Intercept X Advanced,joel91,"Jun 1, 2023 8:32 AM",,On
Healthy,GJDC01EWS-DaveS,10.11.29.176;,Windows 10 Enterprise,Intercept X Advanced,ad-e102547,"Jun 1, 2023 8:31 AM",,On
Healthy,GJLT-1520,10.35.5.179;,Windows 10 Enterprise,Intercept X Advanced,e103571,"Jun 1, 2023 8:31 AM",,On
Healthy,GJLT-1623,10.35.4.102;,Windows 10 Enterprise,Intercept X Advanced,e018580,"Jun 1, 2023 8:31 AM",,On
Healthy,GJWS-0844,10.16.4.180;,Windows 10 Enterprise,Intercept X Advanced,e104208,"Jun 1, 2023 8:31 AM",,On
Healthy,GJWS-0932,10.34.4.112;,Windows 10 Enterprise,Intercept X Advanced,e102569,"Jun 1, 2023 8:31 AM",,On
Healthy,GJWS-0948,10.33.4.104;,Windows 10 Enterprise,Intercept X Advanced,e102140,"Jun 1, 2023 8:31 AM",,On
Healthy,GJWS-4018,10.55.4.127;,Windows 10 Enterprise,Intercept X Advanced,e022955,"Jun 1, 2023 8:31 AM",,On
Critical,GJWS-4044,10.33.4.115;,Windows 10 Enterprise,Intercept X Advanced,e009457,"Jun 1, 2023 8:31 AM",,On
Healthy,GJLT-0893,10.64.4.114;,Windows 10 Enterprise,Intercept X Advanced,e100158,"Jun 1, 2023 8:30 AM",,On
Healthy,GJLT-1022,10.43.4.103;,Windows 10 Enterprise,Intercept X Advanced,e102979,"Jun 1, 2023 8:30 AM",,On
Healthy,GJLT-4061,10.33.5.115;10.119.166.222;,Windows 11 Enterprise,Intercept X Advanced,e101542,"Jun 1, 2023 8:30 AM",,On
Healthy,GJWS-0414,10.27.4.112;,Windows 10 Enterprise,Intercept X Advanced,e020512,"Jun 1, 2023 8:30 AM",,On
Healthy,GJWS-0590,10.59.4.108;,Windows 10 Enterprise,Intercept X Advanced,e007645,"Jun 1, 2023 8:30 AM",,On
Healthy,GJWS-0726,10.64.4.112;,Windows 10 Enterprise,Intercept X Advanced,e103973,"Jun 1, 2023 8:30 AM",,On
Healthy,GJWS-0743,10.49.4.181;,Windows 10 Enterprise,Intercept X Advanced,e104109,"Jun 1, 2023 8:30 AM",,On
Healthy,GJWS-0794,10.64.4.115;,Windows 10 Enterprise,Intercept X Advanced,e007016,"Jun 1, 2023 8:30 AM",,On
Healthy,GJWS-0795,10.64.4.159;,Windows 10 Enterprise,Intercept X Advanced,e101689,"Jun 1, 2023 8:30 AM",,On
Healthy,GJWS-0858,10.29.4.114;,Windows 10 Enterprise,Intercept X Advanced,e104157,"Jun 1, 2023 8:30 AM",,On
Healthy,GJWS-0967,10.31.4.103;,Windows 10 Enterprise,Intercept X Advanced,e009348,"Jun 1, 2023 8:30 AM",,On
Healthy,GJWS-1068,10.25.4.109;,Windows 10 Enterprise,Intercept X Advanced,e021928,"Jun 1, 2023 8:30 AM",,On
Healthy,GJWS-1119,10.20.4.105;,Windows 10 Enterprise,Intercept X Advanced,e101780,"Jun 1, 2023 8:30 AM",,On
Healthy,GJWS-1127,10.20.4.102;,Windows 10 Enterprise,Intercept X Advanced,e020050,"Jun 1, 2023 8:30 AM",,On
Healthy,GJWS-1540,10.64.34.100;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:30 AM",,On
Healthy,GJLT-0876,10.29.4.105;10.29.5.178;,Windows 10 Enterprise,Intercept X Advanced,e017478,"Jun 1, 2023 8:29 AM",,On
Healthy,GJPC-0150,10.16.4.100;,Windows 10 Enterprise,Intercept X Advanced,e017968,"Jun 1, 2023 8:29 AM",,On
Healthy,GJPC-0248,10.33.5.103;,Windows 10 Enterprise,Intercept X Advanced,e016423,"Jun 1, 2023 8:29 AM",,On
Healthy,GJPC-0287,10.27.4.102;,Windows 10 Enterprise,Intercept X Advanced,e103420,"Jun 1, 2023 8:29 AM",,On
Healthy,GJWS-0330,10.46.4.178;,Windows 10 Enterprise,Intercept X Advanced,e007033,"Jun 1, 2023 8:29 AM",,On
Healthy,GJWS-0488,10.55.4.77;,Windows 10 Enterprise,Intercept X Advanced,e022761,"Jun 1, 2023 8:29 AM",,On
Healthy,GJWS-0526,10.55.5.130;,Windows 10 Enterprise,Intercept X Advanced,e102624,"Jun 1, 2023 8:29 AM",,On
Healthy,GJWS-0710,10.64.5.188;,Windows 10 Enterprise,Intercept X Advanced,e009516,"Jun 1, 2023 8:29 AM",,On
Healthy,GJWS-1000,10.41.4.101;,Windows 10 Enterprise,Intercept X Advanced,e017531,"Jun 1, 2023 8:29 AM",,On
Healthy,GJWS-1041,10.36.4.116;,Windows 10 Enterprise,Intercept X Advanced,e003137,"Jun 1, 2023 8:29 AM",,On
Healthy,GJWS-1546,10.56.4.186;,Windows 10 Enterprise,Intercept X Advanced,e103216,"Jun 1, 2023 8:29 AM",,On
Healthy,GJDC01TVW005,192.168.39.150;,Windows 10 Enterprise,Intercept X Advanced,lisec,"Jun 1, 2023 8:28 AM",,On
Healthy,GJLT-0349,10.64.4.183;,Windows 10 Enterprise,Intercept X Advanced,e004659,"Jun 1, 2023 8:28 AM",,On
Healthy,GJLT-0871,10.29.4.101;10.29.5.100;,Windows 10 Enterprise,Intercept X Advanced,e104237,"Jun 1, 2023 8:28 AM",,On
Healthy,GJLT-1166,10.55.5.109;,Windows 10 Enterprise,Intercept X Advanced,e101907,"Jun 1, 2023 8:28 AM",,On
Healthy,GJLT-1415,10.63.4.155;,Windows 10 Enterprise,Intercept X Advanced,e017088,"Jun 1, 2023 8:28 AM",,On
Healthy,GJLT-1433,10.55.4.186;10.55.5.181;,Windows 10 Enterprise,Intercept X Advanced,e023754,"Jun 1, 2023 8:28 AM",,On
Healthy,GJPC-0075,10.55.4.188;10.55.5.124;,Windows 10 Enterprise,Intercept X Advanced,e023760,"Jun 1, 2023 8:28 AM",,On
Healthy,GJPC-0173,10.55.4.88;10.55.5.117;,Windows 10 Enterprise,Intercept X Advanced,e018430,"Jun 1, 2023 8:28 AM",,On
Healthy,GJPC-0284,10.33.5.110;10.77.16.210;,Windows 10 Enterprise,Intercept X Advanced,e104200,"Jun 1, 2023 8:28 AM",,On
Healthy,GJWS-0413,10.55.4.81;,Windows 10 Enterprise,Intercept X Advanced,TeamsRoom,"Jun 1, 2023 8:28 AM",,On
Healthy,GJWS-0864,10.29.4.172;,Windows 10 Enterprise,Intercept X Advanced,e101951,"Jun 1, 2023 8:28 AM",,On
Healthy,GJWS-1097,10.64.4.110;,Windows 10 Enterprise,Intercept X Advanced,e016519,"Jun 1, 2023 8:28 AM",,On
Healthy,GJWS-1682,10.64.5.128;,Windows 10 Enterprise,Intercept X Advanced,e017852,"Jun 1, 2023 8:28 AM",,On
Healthy,gjws-4023,172.24.66.195;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:28 AM",,On
Healthy,GJWS-4035,10.33.4.113;,Windows 10 Enterprise,Intercept X Advanced,e101639,"Jun 1, 2023 8:28 AM",,On
Healthy,GJLT-0360,10.34.4.182;,Windows 10 Enterprise,Intercept X Advanced,e016383,"Jun 1, 2023 8:27 AM",,On
Healthy,GJLT-0944,10.34.4.109;,Windows 10 Enterprise,Intercept X Advanced,e017793,"Jun 1, 2023 8:27 AM",,On
Healthy,GJWS-0398,10.35.4.103;,Windows 10 Enterprise,Intercept X Advanced,e100737,"Jun 1, 2023 8:27 AM",,On
Healthy,GJWS-0438,10.47.4.105;,Windows 10 Enterprise,Intercept X Advanced,e103168,"Jun 1, 2023 8:27 AM",,On
Healthy,GJWS-0449,10.51.4.180;,Windows 10 Enterprise,Intercept X Advanced,e019971,"Jun 1, 2023 8:27 AM",,On
Healthy,GJWS-0727,10.33.37.38;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:27 AM",,On
Healthy,GJWS-0839,10.27.4.182;,Windows 10 Enterprise,Intercept X Advanced,e007420,"Jun 1, 2023 8:27 AM",,On
Healthy,GJWS-0863,10.29.4.190;,Windows 10 Enterprise,Intercept X Advanced,e017123,"Jun 1, 2023 8:27 AM",,On
Healthy,GJWS-1551,172.24.56.180;,Windows 10 Enterprise,Intercept X Advanced,Operator,"Jun 1, 2023 8:27 AM",,On
Healthy,GJLT-0331,10.64.5.111;,Windows 10 Enterprise,Intercept X Advanced,e008334,"Jun 1, 2023 8:26 AM",,On
Healthy,GJLT-0382,192.168.0.34;10.243.8.242;,Windows 10 Enterprise,Intercept X Advanced,e023188,"Jun 1, 2023 8:26 AM",,On
Healthy,GJLT-0549,192.168.20.107;10.243.8.234;,Windows 10 Enterprise,Intercept X Advanced,andy,"Jun 1, 2023 8:26 AM",,On
Healthy,GJLT-0604,10.54.4.239;10.54.5.125;,Windows 10 Enterprise,Intercept X Advanced,e016343,"Jun 1, 2023 8:26 AM",,On
Healthy,GJLT-0885,10.29.4.186;,Windows 10 Enterprise,Intercept X Advanced,e018884,"Jun 1, 2023 8:26 AM",,On
Healthy,GJLT-1426,192.168.178.45;10.129.76.165;10.243.8.172;,Windows 10 Enterprise,Intercept X Advanced,e104082,"Jun 1, 2023 8:26 AM",,On
Healthy,GJLT-1658,10.43.5.178;,Windows 10 Enterprise,Intercept X Advanced,e103588,"Jun 1, 2023 8:26 AM",,On
Healthy,GJPC-0270,10.54.4.153;192.168.1.162;,Windows 11 Enterprise,Intercept X Advanced,c900283,"Jun 1, 2023 8:26 AM",,On
Healthy,GJWS-0709,10.61.4.105;,Windows 10 Enterprise,Intercept X Advanced,e003244,"Jun 1, 2023 8:26 AM",,On
Healthy,GJWS-0788,10.68.4.107;,Windows 10 Enterprise,Intercept X Advanced,e007968,"Jun 1, 2023 8:26 AM",,On
