,,,,,,,,,,,,,,,
Customer account,Name,Creation date,Tax Invoice,Tax invoice date,Customer PO,Purchase order date,Delivery address,Item number,Product name,Quantity,Sales price,Net amount,GST,Gross amount,Serial number
CUS18253,G JAMES AUSTRALIA PTY LTD,6/02/2023,INESA306830,9/02/2023,1578065,6/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",456765456789
CUS18253,G JAMES AUSTRALIA PTY LTD,6/02/2023,INESA306830,9/02/2023,1578065,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,8/02/2023,INESA306887,10/02/2023,1578742,8/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",56789087656789
CUS18253,G JAMES AUSTRALIA PTY LTD,8/02/2023,INESA306887,10/02/2023,1578742,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,16/02/2023,INESA308693,8/03/2023,1580216,8/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6599-833-399,JABRA WIRELESS EVOLVE 65 SE MS STEREO BLUETOOTH HEADSET W/CH,1.00,250.70,250.70,25.07,275.77,00276318493
CUS18253,G JAMES AUSTRALIA PTY LTD,16/02/2023,INESA308693,8/03/2023,1580216,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,16/02/2023,INESA309200,15/03/2023,1582052,16/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",MIRASCREEN,Mirascreen Dlna Airplay Wifi Display Miracast Tv Dongle Mini,2.00,32.22,64.44,6.44,70.88,
CUS18253,G JAMES AUSTRALIA PTY LTD,16/02/2023,INESA309200,15/03/2023,1582052,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/02/2023,INESA307932,24/02/2023,1582553,23/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",580U3P3,Targus Rugged Case for Elitex2 G4 and G8,1.00,69.00,69.00,6.90,75.90,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/02/2023,INESA307932,24/02/2023,1582553,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/02/2023,INESA307733,21/02/2023,1582624,20/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",9876543456789987
CUS18253,G JAMES AUSTRALIA PTY LTD,20/02/2023,INESA307733,21/02/2023,1582624,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/02/2023,INESA307732,21/02/2023,1583198,20/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",56789087654345678
CUS18253,G JAMES AUSTRALIA PTY LTD,20/02/2023,INESA307732,21/02/2023,1583198,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/02/2023,INESA307654,20/02/2023,1583321,20/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",20797-999-999,Jabra Evolve2 Buds USB-A MS,1.00,314.20,314.20,31.42,345.62,45678976546
CUS18253,G JAMES AUSTRALIA PTY LTD,20/02/2023,INESA307654,20/02/2023,1583321,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/02/2023,INESA307666,20/02/2023,1583335,20/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6V2U8PA,Zbook FireFly 16 G9 i7-1265U vPro 32GB DDR5-4800 512gb PCIe,1.00,"3,050.00","3,050.00",305.00,"3,355.00",5CG2470ZG5
CUS18253,G JAMES AUSTRALIA PTY LTD,20/02/2023,INESA307666,20/02/2023,1583335,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/02/2023,INESA308197,28/02/2023,1583843,27/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,2.00,"1,789.57","3,579.14",357.91,"3,937.05","5CG2514XYQ, 5CG2514XLD"
CUS18253,G JAMES AUSTRALIA PTY LTD,27/02/2023,INESA308197,28/02/2023,1583843,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/02/2023,INESA308199,28/02/2023,1583854,27/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5CG2514XKT
CUS18253,G JAMES AUSTRALIA PTY LTD,27/02/2023,INESA308199,28/02/2023,1583854,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/02/2023,INESA308200,28/02/2023,1585197,27/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5CG2514XL3
CUS18253,G JAMES AUSTRALIA PTY LTD,27/02/2023,INESA308200,28/02/2023,1585197,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/02/2023,INESA308290,2/03/2023,1585286,27/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",21Y56AA,P-SERIES P34HC G4 34 INCH WQHD 3440X1440 100Hz 21:9 300NITS,3.00,616.65,"1,849.95",185.00,"2,034.95","qwe3456, qwe654, asd1234"
CUS18253,G JAMES AUSTRALIA PTY LTD,27/02/2023,INESA308290,2/03/2023,1585286,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/02/2023,INESA308298,2/03/2023,1585286,27/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",53X27AA,HP 325 FHD USB-A WEBCAM,10.00,51.00,510.00,51.00,561.00,"7CH211596N, 7CH211596S, 7CH211596T, 7CH211596X, 7CH2115973, 7CH2115975, 7CH2115976, 7CH2115977, 7CH211597B, 7CH211597L"
CUS18253,G JAMES AUSTRALIA PTY LTD,27/02/2023,INESA308564,6/03/2023,1585286,27/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",21Y56AA,P-SERIES P34HC G4 34 INCH WQHD 3440X1440 100Hz 21:9 300NITS,7.00,616.65,"4,316.55",431.66,"4,748.21","CNC25126Z1, CNC25126Z3, CNC25126ZD, CNC25126ZJ, CNC25126YZ, CNC25126ZH, CNC25126ZC"
CUS18253,G JAMES AUSTRALIA PTY LTD,27/02/2023,INESA308111,27/02/2023,1585393,27/02/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",26599-899-989,JABRA EVOLVE2 65 LINK380A MS MONO STAND BLACK,1.00,360.00,360.00,36.00,396.00,MS1379806
CUS18253,G JAMES AUSTRALIA PTY LTD,27/02/2023,INESA308111,27/02/2023,1585393,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/02/2023,INESA308694,8/03/2023,1584964,8/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6599-833-399,JABRA WIRELESS EVOLVE 65 SE MS STEREO BLUETOOTH HEADSET W/CH,1.00,250.70,250.70,25.07,275.77,SIN942328
CUS18253,G JAMES AUSTRALIA PTY LTD,27/02/2023,INESA308694,8/03/2023,1584964,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,1/03/2023,INESA308692,8/03/2023,1586453,8/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6599-833-399,JABRA WIRELESS EVOLVE 65 SE MS STEREO BLUETOOTH HEADSET W/CH,1.00,250.70,250.70,25.07,275.77,00276391352
CUS18253,G JAMES AUSTRALIA PTY LTD,1/03/2023,INESA308692,8/03/2023,1586453,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,6/03/2023,INESA308592,7/03/2023,1587988,6/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",V230226699
CUS18253,G JAMES AUSTRALIA PTY LTD,6/03/2023,INESA308592,7/03/2023,1587988,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,6/03/2023,INESA308765,9/03/2023,1588015,8/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6599-833-399,JABRA WIRELESS EVOLVE 65 SE MS STEREO BLUETOOTH HEADSET W/CH,3.00,250.70,752.10,75.21,827.31,"00280428841, 00280428577, 00280428604"
CUS18253,G JAMES AUSTRALIA PTY LTD,6/03/2023,INESA308765,9/03/2023,1588015,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,6/03/2023,INESA308880,10/03/2023,1588015,6/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,3.00,"1,789.57","5,368.71",536.87,"5,905.58","5CG2514XL0, 5CG2514XLM, 5CG2503DWL"
CUS18253,G JAMES AUSTRALIA PTY LTD,6/03/2023,INESA308614,7/03/2023,1588117,6/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",V230226711
CUS18253,G JAMES AUSTRALIA PTY LTD,6/03/2023,INESA308614,7/03/2023,1588117,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,10/03/2023,INESA309629,20/03/2023,1589280,10/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",V230248938
CUS18253,G JAMES AUSTRALIA PTY LTD,10/03/2023,INESA309629,20/03/2023,1589280,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,10/03/2023,INESA308873,10/03/2023,1589283,10/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6599-833-399,JABRA WIRELESS EVOLVE 65 SE MS STEREO BLUETOOTH HEADSET W/CH,1.00,250.70,250.70,25.07,275.77,0028042853800280428538
CUS18253,G JAMES AUSTRALIA PTY LTD,10/03/2023,INESA308873,10/03/2023,1589283,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,10/03/2023,INESA309630,20/03/2023,1589283,10/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",4567898765456789
CUS18253,G JAMES AUSTRALIA PTY LTD,10/03/2023,INESA308872,10/03/2023,1589368,10/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6599-833-399,JABRA WIRELESS EVOLVE 65 SE MS STEREO BLUETOOTH HEADSET W/CH,1.00,250.70,250.70,25.07,275.77,00280428822
CUS18253,G JAMES AUSTRALIA PTY LTD,10/03/2023,INESA308872,10/03/2023,1589368,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,13/03/2023,INESA309131,14/03/2023,1590970,13/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6599-833-399,JABRA WIRELESS EVOLVE 65 SE MS STEREO BLUETOOTH HEADSET W/CH,1.00,250.70,250.70,25.07,275.77,656867567567887
CUS18253,G JAMES AUSTRALIA PTY LTD,13/03/2023,INESA309131,14/03/2023,1590970,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,13/03/2023,INESA309631,20/03/2023,1590970,13/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",V230251050
CUS18253,G JAMES AUSTRALIA PTY LTD,13/03/2023,INESA309632,20/03/2023,1591351,13/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",45678976545678908765
CUS18253,G JAMES AUSTRALIA PTY LTD,13/03/2023,INESA309632,20/03/2023,1591351,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,13/03/2023,INESA309633,20/03/2023,1591351,13/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6599-833-399,JABRA WIRELESS EVOLVE 65 SE MS STEREO BLUETOOTH HEADSET W/CH,1.00,250.70,250.70,25.07,275.77,2345678908765456789
CUS18253,G JAMES AUSTRALIA PTY LTD,20/03/2023,INESA311904,27/04/2023,1592874,27/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",14101-46,"JABRA LEATHER CUSHION, EVOLVE 20-65 (10PCS PACK)",2.00,64.00,128.00,12.80,140.80,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/03/2023,INESA311904,27/04/2023,1592874,27/04/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,20/03/2023,INESA311582,21/04/2023,1593000,20/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",14101-69,JABRA EVOLVE 75E ACCESSORY PACK,4.00,36.40,145.60,14.56,160.16,"567897654567456, 5678976556786, MS3456787654, MS456787654567"
CUS18253,G JAMES AUSTRALIA PTY LTD,20/03/2023,INESA311582,21/04/2023,1593000,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,24/03/2023,INESA310291,27/03/2023,1593602,24/03/2023,Rear Warehouse 1084 Kingsford Smith DriveEAGLE FARM QLD 4009AUS,6599-833-399,JABRA WIRELESS EVOLVE 65 SE MS STEREO BLUETOOTH HEADSET W/CH,1.00,250.70,250.70,25.07,275.77,546547568786778978
CUS18253,G JAMES AUSTRALIA PTY LTD,24/03/2023,INESA310291,27/03/2023,1593602,,Rear Warehouse 1084 Kingsford Smith DriveEAGLE FARM QLD 4009AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,24/03/2023,INESA310836,6/04/2023,1593607,27/03/2023,Rear Warehouse 1084 Kingsford Smith DriveEAGLE FARM QLD 4009AUS,CT16G4SFS832A,"Crucial CT16G4SFS832A 16GB (1x16GB), 3200MHz DDR4 SODIMM",5.00,88.00,440.00,44.00,484.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,24/03/2023,INESA310836,6/04/2023,1593607,,Rear Warehouse 1084 Kingsford Smith DriveEAGLE FARM QLD 4009AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,24/03/2023,INESA311541,20/04/2023,1593587,24/03/2023,Rear Warehouse 1084 Kingsford Smith DriveEAGLE FARM QLD 4009AUS,6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5CG3107QHG
CUS18253,G JAMES AUSTRALIA PTY LTD,24/03/2023,INESA311541,20/04/2023,1593587,,Rear Warehouse 1084 Kingsford Smith DriveEAGLE FARM QLD 4009AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,24/03/2023,INESA310265,27/03/2023,1593600,1/03/2023,Rear Warehouse 1084 Kingsford Smith DriveEAGLE FARM QLD 4009AUS,6599-833-399,JABRA WIRELESS EVOLVE 65 SE MS STEREO BLUETOOTH HEADSET W/CH,1.00,250.70,250.70,25.07,275.77,767898098-90
CUS18253,G JAMES AUSTRALIA PTY LTD,24/03/2023,INESA310265,27/03/2023,1593600,,Rear Warehouse 1084 Kingsford Smith DriveEAGLE FARM QLD 4009AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/03/2023,INESA310868,8/04/2023,1596438,5/04/2023,"26 Long St,SMITHFIELD NSW 2164AUS",6Z3F4PA,Zbook Fury 16 G9 i7-12850HX VPRO 32GB DDR5-4800 512GB PCIe-S,1.00,"4,262.82","4,262.82",426.28,"4,689.10",5CG3064BB0
CUS18253,G JAMES AUSTRALIA PTY LTD,27/03/2023,INESA310868,8/04/2023,1596438,,"26 Long St,SMITHFIELD NSW 2164AUS",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/03/2023,INESA311539,20/04/2023,1596438,27/03/2023,"26 Long St,SMITHFIELD NSW 2164AUS",1C4Z6AA,Z DISPLAY Z24U G3 24 INCH WUXGA IPS LED BACKLIT 1920X1200 60,2.00,400.61,801.22,80.12,881.34,"CN42312WZZ, CN42312X01"
CUS18253,G JAMES AUSTRALIA PTY LTD,27/03/2023,INESA312563,5/05/2023,1596474,27/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",21Y56AA,P-SERIES P34HC G4 34 INCH WQHD 3440X1440 100Hz 21:9 300NITS,1.00,616.65,616.65,61.67,678.32,CNC3131WBT
CUS18253,G JAMES AUSTRALIA PTY LTD,27/03/2023,INESA312563,5/05/2023,1596474,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/03/2023,INESA310956,11/04/2023,1596477,27/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",2684,PanzerGlass iPhone SE 2020 Standard Fit,40.00,20.96,838.40,83.84,922.24,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/03/2023,INESA310956,11/04/2023,1596477,27/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",77-56719,OTTERBOX SYMMETRY CLEAR SERIES FOR SUNDANCE CLEAR  iPhone 7,30.00,42.12,"1,263.60",126.36,"1,389.96",
CUS18253,G JAMES AUSTRALIA PTY LTD,27/03/2023,INESA310956,11/04/2023,1596477,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/03/2023,INESA310277,27/03/2023,1596486,27/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",HDMI-DVI-AD,HDMI Male to DVI-D Single Link Female Adapter,3.00,6.92,20.76,2.08,22.84,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/03/2023,INESA310277,27/03/2023,1596486,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/03/2023,INESA310366,28/03/2023,1596486,27/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",HDMI-DVI-AD,HDMI Male to DVI-D Single Link Female Adapter,27.00,6.92,186.84,18.68,205.52,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/03/2023,INESA311186,15/04/2023,1596539,27/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19,2.00,337.00,674.00,67.40,741.40,"CN42253HJR, CN42253HPG"
CUS18253,G JAMES AUSTRALIA PTY LTD,27/03/2023,INESA311186,15/04/2023,1596539,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,27/03/2023,INESA311846,26/04/2023,1596539,27/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6G9G4PA,ELITEBOOK 840 G9 I5-1235U 16GB DDR5 256GB PCIE NVME 14 INCH,1.00,"1,789.57","1,789.57",178.96,"1,968.53",5CG3107Q77
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA310585,31/03/2023,1597066,31/03/2023,15 Verrall StreetRIVERVIEW QLD 4303AUS,KU3GBH3AD,Klik USB 3.0 to Gigabit Ethernet + 3 Port USB 3.0 Hub,1.00,28.00,28.00,2.80,30.80,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA310585,31/03/2023,1597066,,15 Verrall StreetRIVERVIEW QLD 4303AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA311187,15/04/2023,1597066,31/03/2023,15 Verrall StreetRIVERVIEW QLD 4303AUS,189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19,2.00,377.00,754.00,75.40,829.40,"CN42253HNY, CN42253HNG"
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA311055,13/04/2023,1597157,31/03/2023,263 Edinburgh RoadEDINBURGH SA 5111AUS,KU3GBH3AD,Klik USB 3.0 to Gigabit Ethernet + 3 Port USB 3.0 Hub,1.00,28.00,28.00,2.80,30.80,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA311055,13/04/2023,1597157,,263 Edinburgh RoadEDINBURGH SA 5111AUS,FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA311188,15/04/2023,1597157,31/03/2023,263 Edinburgh RoadEDINBURGH SA 5111AUS,189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19,2.00,337.00,674.00,67.40,741.40,"CN422130R4, CN422130R8"
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA310686,3/04/2023,1597212,31/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",KU3GBH3AD,Klik USB 3.0 to Gigabit Ethernet + 3 Port USB 3.0 Hub,1.00,28.00,28.00,2.80,30.80,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA310686,3/04/2023,1597212,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA311185,15/04/2023,1597212,31/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19,2.00,337.00,674.00,67.40,741.40,"CN42253HPB, CN42253HPM"
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA310685,3/04/2023,1597607,31/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",KU3GBH3AD,Klik USB 3.0 to Gigabit Ethernet + 3 Port USB 3.0 Hub,1.00,28.00,28.00,2.80,30.80,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA310685,3/04/2023,1597607,,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",FREIGHT,FREIGHT,1.00,20.00,20.00,2.00,22.00,
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA310695,3/04/2023,1597607,31/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",6599-833-399,JABRA WIRELESS EVOLVE 65 SE MS STEREO BLUETOOTH HEADSET W/CH,1.00,250.70,250.70,25.07,275.77,56687689797895
CUS18253,G JAMES AUSTRALIA PTY LTD,31/03/2023,INESA311189,15/04/2023,1597607,31/03/2023,"1084 Kingsford Smith Dr,EAGLE FARM QLD 4009",189T0AA,E-SERIES E24U G4 23.8 INCH FHD IPS MICRO EDGE LED BACKLIT 19,2.00,337.00,674.00,67.40,741.40,"CN42253HJV, CN42253HPR"
